scenario,n_ann,minority,delta,rep,method,stat,pvalue,detected
polarization,20,0.5,3.0,13,Krippendorff alpha (pooled),-0.010846319816028904,nan,0
polarization,20,0.5,3.0,13,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,14,apunim (fixed binning),0.5942586966521672,3.591603245532307e-114,1
polarization,20,0.5,3.0,14,Krippendorff delta-alpha,0.06407592646242644,0.004975124378109453,1
polarization,20,0.5,3.0,14,Krippendorff alpha (pooled),-0.013671374046567708,nan,0
polarization,20,0.5,3.0,14,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,15,apunim (fixed binning),0.6425796354073718,4.630521771778675e-116,1
polarization,20,0.5,3.0,15,Krippendorff delta-alpha,0.05801386130957209,0.004975124378109453,1
polarization,20,0.5,3.0,15,Krippendorff alpha (pooled),-0.017233440790012544,nan,0
polarization,20,0.5,3.0,15,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,16,apunim (fixed binning),0.6521520427742575,1.831159271464113e-116,1
polarization,20,0.5,3.0,16,Krippendorff delta-alpha,0.05574179977090332,0.004975124378109453,1
polarization,20,0.5,3.0,16,Krippendorff alpha (pooled),-0.021365886474500106,nan,0
polarization,20,0.5,3.0,16,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,17,apunim (fixed binning),0.6223093231359199,1.1922506030953354e-115,1
polarization,20,0.5,3.0,17,Krippendorff delta-alpha,0.058641573404422886,0.004975124378109453,1
polarization,20,0.5,3.0,17,Krippendorff alpha (pooled),-0.01754321006845916,nan,0
polarization,20,0.5,3.0,17,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,18,apunim (fixed binning),0.6235702871781396,3.3820543673329224e-114,1
polarization,20,0.5,3.0,18,Krippendorff delta-alpha,0.038862972304692545,0.004975124378109453,1
polarization,20,0.5,3.0,18,Krippendorff alpha (pooled),-0.025619106867994512,nan,0
polarization,20,0.5,3.0,18,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,19,apunim (fixed binning),0.6013629981405816,9.190665740364759e-118,1
polarization,20,0.5,3.0,19,Krippendorff delta-alpha,0.06178313598018137,0.004975124378109453,1
polarization,20,0.5,3.0,19,Krippendorff alpha (pooled),-0.008263471006067613,nan,0
polarization,20,0.5,3.0,19,aposteriori unimodality (2024),0.005235602094240838,0.019801980198019802,1
polarization,20,0.5,3.0,20,apunim (fixed binning),0.5719945655872591,2.8607122382825393e-115,1
polarization,20,0.5,3.0,20,Krippendorff delta-alpha,0.05663508869436784,0.004975124378109453,1
polarization,20,0.5,3.0,20,Krippendorff alpha (pooled),-0.0182838519659001,nan,0
polarization,20,0.5,3.0,20,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,21,apunim (fixed binning),0.588074070902959,2.2753312942357683e-101,1
polarization,20,0.5,3.0,21,Krippendorff delta-alpha,0.05851385756751065,0.004975124378109453,1
polarization,20,0.5,3.0,21,Krippendorff alpha (pooled),-0.014619609827380309,nan,0
polarization,20,0.5,3.0,21,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,22,apunim (fixed binning),0.6445838254870941,5.595368188318563e-118,1
polarization,20,0.5,3.0,22,Krippendorff delta-alpha,0.06781675106931856,0.004975124378109453,1
polarization,20,0.5,3.0,22,Krippendorff alpha (pooled),-0.014661248535865923,nan,0
polarization,20,0.5,3.0,22,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,23,apunim (fixed binning),0.6183309674678119,6.251492076056702e-111,1
polarization,20,0.5,3.0,23,Krippendorff delta-alpha,0.058168803586094664,0.004975124378109453,1
polarization,20,0.5,3.0,23,Krippendorff alpha (pooled),-0.01608983209164805,nan,0
polarization,20,0.5,3.0,23,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,24,apunim (fixed binning),0.6283423946541504,1.0721211713661574e-119,1
polarization,20,0.5,3.0,24,Krippendorff delta-alpha,0.05201807161862737,0.004975124378109453,1
polarization,20,0.5,3.0,24,Krippendorff alpha (pooled),-0.020608630207292533,nan,0
polarization,20,0.5,3.0,24,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,25,apunim (fixed binning),0.6507259980577578,6.3107082216855625e-124,1
polarization,20,0.5,3.0,25,Krippendorff delta-alpha,0.05872097357273992,0.004975124378109453,1
polarization,20,0.5,3.0,25,Krippendorff alpha (pooled),-0.01784015813224582,nan,0
polarization,20,0.5,3.0,25,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,26,apunim (fixed binning),0.6053757052537762,3.971429158000731e-111,1
polarization,20,0.5,3.0,26,Krippendorff delta-alpha,0.06512820318916246,0.004975124378109453,1
polarization,20,0.5,3.0,26,Krippendorff alpha (pooled),-0.01524916227260209,nan,0
polarization,20,0.5,3.0,26,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,27,apunim (fixed binning),0.6138785036064459,1.4251200239137476e-114,1
polarization,20,0.5,3.0,27,Krippendorff delta-alpha,0.051763113764883406,0.004975124378109453,1
polarization,20,0.5,3.0,27,Krippendorff alpha (pooled),-0.018680789312724322,nan,0
polarization,20,0.5,3.0,27,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,28,apunim (fixed binning),0.5828114649242826,3.0571910534699644e-114,1
polarization,20,0.5,3.0,28,Krippendorff delta-alpha,0.07565359981436331,0.004975124378109453,1
polarization,20,0.5,3.0,28,Krippendorff alpha (pooled),-0.011092869296723817,nan,0
polarization,20,0.5,3.0,28,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,29,apunim (fixed binning),0.6166625780386723,2.806767911020479e-109,1
polarization,20,0.5,3.0,29,Krippendorff delta-alpha,0.052382930252516835,0.004975124378109453,1
polarization,20,0.5,3.0,29,Krippendorff alpha (pooled),-0.022451484993210258,nan,0
polarization,20,0.5,3.0,29,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,30,apunim (fixed binning),0.6364132600961193,4.2094021062788415e-111,1
polarization,20,0.5,3.0,30,Krippendorff delta-alpha,0.05618099299432372,0.004975124378109453,1
polarization,20,0.5,3.0,30,Krippendorff alpha (pooled),-0.022374825155032196,nan,0
polarization,20,0.5,3.0,30,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,31,apunim (fixed binning),0.6190385100486944,3.0118796168080586e-117,1
polarization,20,0.5,3.0,31,Krippendorff delta-alpha,0.06098952905251459,0.004975124378109453,1
polarization,20,0.5,3.0,31,Krippendorff alpha (pooled),-0.01895584454334398,nan,0
polarization,20,0.5,3.0,31,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,32,apunim (fixed binning),0.5901078150853283,2.5713528801641004e-117,1
polarization,20,0.5,3.0,32,Krippendorff delta-alpha,0.047419516910859105,0.004975124378109453,1
polarization,20,0.5,3.0,32,Krippendorff alpha (pooled),-0.020159014932029207,nan,0
polarization,20,0.5,3.0,32,aposteriori unimodality (2024),0.005025125628140704,0.1782178217821782,0
polarization,20,0.5,3.0,33,apunim (fixed binning),0.5995862999024,6.898466901630799e-114,1
polarization,20,0.5,3.0,33,Krippendorff delta-alpha,0.06158065800819257,0.004975124378109453,1
polarization,20,0.5,3.0,33,Krippendorff alpha (pooled),-0.015855977727868842,nan,0
polarization,20,0.5,3.0,33,aposteriori unimodality (2024),0.005128205128205128,0.04950495049504951,1
polarization,20,0.5,3.0,34,apunim (fixed binning),0.6212656219182618,1.5433916687475846e-110,1
polarization,20,0.5,3.0,34,Krippendorff delta-alpha,0.058047050940989775,0.004975124378109453,1
polarization,20,0.5,3.0,34,Krippendorff alpha (pooled),-0.01790474526377439,nan,0
polarization,20,0.5,3.0,34,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,35,apunim (fixed binning),0.6301789545517158,2.7570043255610953e-121,1
polarization,20,0.5,3.0,35,Krippendorff delta-alpha,0.06267975663739994,0.004975124378109453,1
polarization,20,0.5,3.0,35,Krippendorff alpha (pooled),-0.017873556583835937,nan,0
polarization,20,0.5,3.0,35,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,36,apunim (fixed binning),0.6195832158184521,1.945301545705021e-120,1
polarization,20,0.5,3.0,36,Krippendorff delta-alpha,0.0635459229245039,0.004975124378109453,1
polarization,20,0.5,3.0,36,Krippendorff alpha (pooled),-0.01632497422214607,nan,0
polarization,20,0.5,3.0,36,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,37,apunim (fixed binning),0.6332661887847181,3.8025794911231846e-114,1
polarization,20,0.5,3.0,37,Krippendorff delta-alpha,0.05804510619877179,0.004975124378109453,1
polarization,20,0.5,3.0,37,Krippendorff alpha (pooled),-0.016770814056764838,nan,0
polarization,20,0.5,3.0,37,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,38,apunim (fixed binning),0.6321255700746329,1.9826300081608688e-111,1
polarization,20,0.5,3.0,38,Krippendorff delta-alpha,0.047770906221048626,0.004975124378109453,1
polarization,20,0.5,3.0,38,Krippendorff alpha (pooled),-0.02136726765623531,nan,0
polarization,20,0.5,3.0,38,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,3.0,39,apunim (fixed binning),0.6303771938679433,1.4692113735826595e-116,1
polarization,20,0.5,3.0,39,Krippendorff delta-alpha,0.0705445070787421,0.004975124378109453,1
polarization,20,0.5,3.0,39,Krippendorff alpha (pooled),-0.01357554595230881,nan,0
polarization,20,0.5,3.0,39,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,0,apunim (fixed binning),-0.08845807072638492,0.0029262998194881503,1
polarization,80,0.2,0.0,0,Krippendorff delta-alpha,-0.0009587865547875385,0.582089552238806,0
polarization,80,0.2,0.0,0,Krippendorff alpha (pooled),0.04580730328625693,nan,0
polarization,80,0.2,0.0,0,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,1,apunim (fixed binning),0.04393070245989802,0.00023272215463437655,1
polarization,80,0.2,0.0,1,Krippendorff delta-alpha,-0.0015827840542925187,0.6666666666666666,0
polarization,80,0.2,0.0,1,Krippendorff alpha (pooled),0.04826783877869756,nan,0
polarization,80,0.2,0.0,1,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,2,apunim (fixed binning),0.049309039279404894,0.0005849944832806905,1
polarization,80,0.2,0.0,2,Krippendorff delta-alpha,0.001957340696176979,0.3283582089552239,0
polarization,80,0.2,0.0,2,Krippendorff alpha (pooled),0.04466079224068353,nan,0
polarization,80,0.2,0.0,2,aposteriori unimodality (2024),0.038461538461538464,0.32673267326732675,0
polarization,80,0.2,0.0,3,apunim (fixed binning),-0.03140752199088187,0.08344639919016157,0
polarization,80,0.2,0.0,3,Krippendorff delta-alpha,-0.002482192778432535,0.681592039800995,0
polarization,80,0.2,0.0,3,Krippendorff alpha (pooled),0.057533717292567066,nan,0
polarization,80,0.2,0.0,3,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,4,apunim (fixed binning),0.05194365055009315,3.250519436097019e-06,1
polarization,80,0.2,0.0,4,Krippendorff delta-alpha,0.00041081296931178013,0.40298507462686567,0
polarization,80,0.2,0.0,4,Krippendorff alpha (pooled),0.04289799698922003,nan,0
polarization,80,0.2,0.0,4,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,5,apunim (fixed binning),-0.08009391678739787,5.3377673832509166e-05,1
polarization,80,0.2,0.0,5,Krippendorff delta-alpha,0.005295562254558739,0.12437810945273632,0
polarization,80,0.2,0.0,5,Krippendorff alpha (pooled),0.0508385326264289,nan,0
polarization,80,0.2,0.0,5,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,6,apunim (fixed binning),0.016206451502163547,0.8187756705411894,0
polarization,80,0.2,0.0,6,Krippendorff delta-alpha,0.0045467509818197804,0.12437810945273632,0
polarization,80,0.2,0.0,6,Krippendorff alpha (pooled),0.05027051868125265,nan,0
polarization,80,0.2,0.0,6,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,7,apunim (fixed binning),0.011010382591761054,1.0,0
polarization,80,0.2,0.0,7,Krippendorff delta-alpha,-0.0050590911188126975,0.9402985074626866,0
polarization,80,0.2,0.0,7,Krippendorff alpha (pooled),0.04421255736988339,nan,0
polarization,80,0.2,0.0,7,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,8,apunim (fixed binning),-0.08883128360528654,4.5760222971315034e-07,1
polarization,80,0.2,0.0,8,Krippendorff delta-alpha,-6.468609732196429e-05,0.42786069651741293,0
polarization,80,0.2,0.0,8,Krippendorff alpha (pooled),0.04882050476463562,nan,0
polarization,80,0.2,0.0,8,aposteriori unimodality (2024),0.08,0.1188118811881188,0
polarization,80,0.2,0.0,9,apunim (fixed binning),-0.015997206860159024,0.6583956255760908,0
polarization,80,0.2,0.0,9,Krippendorff delta-alpha,-0.003388317809349062,0.7711442786069652,0
polarization,80,0.2,0.0,9,Krippendorff alpha (pooled),0.05554949139822807,nan,0
polarization,80,0.2,0.0,9,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,10,apunim (fixed binning),-0.07356068018000377,4.9889070575984e-06,1
polarization,80,0.2,0.0,10,Krippendorff delta-alpha,-0.003109049113701079,0.7860696517412935,0
polarization,80,0.2,0.0,10,Krippendorff alpha (pooled),0.04892459253661774,nan,0
polarization,80,0.2,0.0,10,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,11,apunim (fixed binning),-0.011702631433066447,1.0,0
polarization,80,0.2,0.0,11,Krippendorff delta-alpha,-0.0009981153086245365,0.6119402985074627,0
polarization,80,0.2,0.0,11,Krippendorff alpha (pooled),0.05464796883544165,nan,0
polarization,80,0.2,0.0,11,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,12,apunim (fixed binning),0.03903140789391306,0.05710739172010887,0
polarization,80,0.2,0.0,12,Krippendorff delta-alpha,-0.0007268523915957559,0.6119402985074627,0
polarization,80,0.2,0.0,12,Krippendorff alpha (pooled),0.04728108153449284,nan,0
polarization,80,0.2,0.0,12,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,13,apunim (fixed binning),-0.10783539769926336,2.867096161729304e-07,1
polarization,80,0.2,0.0,13,Krippendorff delta-alpha,-0.0027150213286623037,0.746268656716418,0
polarization,80,0.2,0.0,13,Krippendorff alpha (pooled),0.05180362931551319,nan,0
polarization,80,0.2,0.0,13,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,14,apunim (fixed binning),0.02113588576209323,0.2700006010657734,0
polarization,80,0.2,0.0,14,Krippendorff delta-alpha,-0.005383412259021614,0.9601990049751243,0
polarization,80,0.2,0.0,14,Krippendorff alpha (pooled),0.051967130828327046,nan,0
polarization,80,0.2,0.0,14,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,15,apunim (fixed binning),0.020003488534540387,0.30168859661613606,0
polarization,80,0.2,0.0,15,Krippendorff delta-alpha,0.005218164195801345,0.0945273631840796,0
polarization,80,0.2,0.0,15,Krippendorff alpha (pooled),0.054166012065382074,nan,0
polarization,80,0.2,0.0,15,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,16,apunim (fixed binning),0.08876728577933686,4.399397683863041e-07,1
polarization,80,0.2,0.0,16,Krippendorff delta-alpha,0.0013584290226426043,0.3034825870646766,0
polarization,80,0.2,0.0,16,Krippendorff alpha (pooled),0.05347734749346067,nan,0
polarization,80,0.2,0.0,16,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,17,apunim (fixed binning),0.12661296087216317,2.553958571988e-11,1
polarization,80,0.2,0.0,17,Krippendorff delta-alpha,0.004380426478878763,0.11442786069651742,0
polarization,80,0.2,0.0,17,Krippendorff alpha (pooled),0.06139659045875767,nan,0
polarization,80,0.2,0.0,17,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,18,apunim (fixed binning),-0.053750758145345925,0.03665542139929517,1
polarization,80,0.2,0.0,18,Krippendorff delta-alpha,-0.005417711203214548,0.9154228855721394,0
polarization,80,0.2,0.0,18,Krippendorff alpha (pooled),0.050654687629294926,nan,0
polarization,80,0.2,0.0,18,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,19,apunim (fixed binning),-0.05314767670212278,0.0018720587494085966,1
polarization,80,0.2,0.0,19,Krippendorff delta-alpha,-0.005710894172047121,0.9850746268656716,0
polarization,80,0.2,0.0,19,Krippendorff alpha (pooled),0.04436852826285931,nan,0
polarization,80,0.2,0.0,19,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,20,apunim (fixed binning),-0.050237304665789774,0.00014157144456936353,1
polarization,80,0.2,0.0,20,Krippendorff delta-alpha,-0.0013603213181025975,0.6616915422885572,0
polarization,80,0.2,0.0,20,Krippendorff alpha (pooled),0.05650176618157188,nan,0
polarization,80,0.2,0.0,20,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,21,apunim (fixed binning),-0.07072147781699335,0.0005393718274183864,1
polarization,80,0.2,0.0,21,Krippendorff delta-alpha,-0.0015386022669732213,0.6517412935323383,0
polarization,80,0.2,0.0,21,Krippendorff alpha (pooled),0.05405169331304149,nan,0
polarization,80,0.2,0.0,21,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,22,apunim (fixed binning),-0.017037732880844834,0.5333156674739171,0
polarization,80,0.2,0.0,22,Krippendorff delta-alpha,-0.0025750010565900316,0.681592039800995,0
polarization,80,0.2,0.0,22,Krippendorff alpha (pooled),0.05203614535297396,nan,0
polarization,80,0.2,0.0,22,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,23,apunim (fixed binning),0.03008112935644781,0.04799604821965477,1
polarization,80,0.2,0.0,23,Krippendorff delta-alpha,-0.00579797662396403,0.9203980099502488,0
polarization,80,0.2,0.0,23,Krippendorff alpha (pooled),0.04955091219132357,nan,0
polarization,80,0.2,0.0,23,aposteriori unimodality (2024),0.03571428571428571,0.33663366336633666,0
polarization,80,0.2,0.0,24,apunim (fixed binning),0.020864427038068692,0.2693335255578586,0
polarization,80,0.2,0.0,24,Krippendorff delta-alpha,0.0009188309340956158,0.42786069651741293,0
polarization,80,0.2,0.0,24,Krippendorff alpha (pooled),0.05498442719979413,nan,0
polarization,80,0.2,0.0,24,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,25,apunim (fixed binning),-0.044842793649299585,0.0003636551801176544,1
polarization,80,0.2,0.0,25,Krippendorff delta-alpha,0.004878886203583566,0.07462686567164178,0
polarization,80,0.2,0.0,25,Krippendorff alpha (pooled),0.053066719344583624,nan,0
polarization,80,0.2,0.0,25,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,26,apunim (fixed binning),0.040326967266799074,0.0008457042596956679,1
polarization,80,0.2,0.0,26,Krippendorff delta-alpha,0.0002647516776008718,0.4925373134328358,0
polarization,80,0.2,0.0,26,Krippendorff alpha (pooled),0.04938546374825192,nan,0
polarization,80,0.2,0.0,26,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,27,apunim (fixed binning),-0.018941582354733397,0.488818172678699,0
polarization,80,0.2,0.0,27,Krippendorff delta-alpha,0.005416934728608047,0.06467661691542288,0
polarization,80,0.2,0.0,27,Krippendorff alpha (pooled),0.041251592050524644,nan,0
polarization,80,0.2,0.0,27,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,28,apunim (fixed binning),-0.006660231549179813,1.0,0
polarization,80,0.2,0.0,28,Krippendorff delta-alpha,-0.005440430704237387,0.9203980099502488,0
polarization,80,0.2,0.0,28,Krippendorff alpha (pooled),0.0510352371453614,nan,0
polarization,80,0.2,0.0,28,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,29,apunim (fixed binning),0.0500318414916182,0.011485408057789059,1
polarization,80,0.2,0.0,29,Krippendorff delta-alpha,-0.0026986993310806895,0.7711442786069652,0
polarization,80,0.2,0.0,29,Krippendorff alpha (pooled),0.05680290458554671,nan,0
polarization,80,0.2,0.0,29,aposteriori unimodality (2024),0.05,0.24752475247524752,0
polarization,80,0.2,0.0,30,apunim (fixed binning),0.05684191550614674,0.0010372115450761994,1
polarization,80,0.2,0.0,30,Krippendorff delta-alpha,-0.0032552598713382896,0.8258706467661692,0
polarization,80,0.2,0.0,30,Krippendorff alpha (pooled),0.047438940201128266,nan,0
polarization,80,0.2,0.0,30,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,31,apunim (fixed binning),0.03385626462427018,0.2753439235430435,0
polarization,80,0.2,0.0,31,Krippendorff delta-alpha,0.004926190849648737,0.10945273631840796,0
polarization,80,0.2,0.0,31,Krippendorff alpha (pooled),0.050308992089753035,nan,0
polarization,80,0.2,0.0,31,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,32,apunim (fixed binning),-0.02917970207087411,0.005815270629973149,1
polarization,80,0.2,0.0,32,Krippendorff delta-alpha,-0.005020264200829849,0.945273631840796,0
polarization,80,0.2,0.0,32,Krippendorff alpha (pooled),0.05021544540955403,nan,0
polarization,80,0.2,0.0,32,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,33,apunim (fixed binning),-0.06611609230633592,1.1800357129927389e-05,1
polarization,80,0.2,0.0,33,Krippendorff delta-alpha,0.0007646165535138971,0.4427860696517413,0
polarization,80,0.2,0.0,33,Krippendorff alpha (pooled),0.05115661997583543,nan,0
polarization,80,0.2,0.0,33,aposteriori unimodality (2024),0.04,0.297029702970297,0
polarization,80,0.2,0.0,34,apunim (fixed binning),0.12809094325802414,1.795742134125362e-08,1
polarization,80,0.2,0.0,34,Krippendorff delta-alpha,-0.0028176332385406733,0.7711442786069652,0
polarization,80,0.2,0.0,34,Krippendorff alpha (pooled),0.05549011932989434,nan,0
polarization,80,0.2,0.0,34,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,35,apunim (fixed binning),-0.13212798141510182,4.6251527531220504e-05,1
polarization,80,0.2,0.0,35,Krippendorff delta-alpha,-0.0020708773513314904,0.6666666666666666,0
polarization,80,0.2,0.0,35,Krippendorff alpha (pooled),0.04820434681481689,nan,0
polarization,80,0.2,0.0,35,aposteriori unimodality (2024),0.058823529411764705,0.38613861386138615,0
polarization,80,0.2,0.0,36,apunim (fixed binning),-0.017065770965781806,1.0,0
polarization,80,0.2,0.0,36,Krippendorff delta-alpha,0.00037433570836614694,0.417910447761194,0
polarization,80,0.2,0.0,36,Krippendorff alpha (pooled),0.04269960264734918,nan,0
polarization,80,0.2,0.0,36,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,37,apunim (fixed binning),-0.06910307868921567,0.0023867193511311756,1
polarization,80,0.2,0.0,37,Krippendorff delta-alpha,-0.004366445580102241,0.8905472636815921,0
polarization,80,0.2,0.0,37,Krippendorff alpha (pooled),0.047968388394763584,nan,0
polarization,80,0.2,0.0,37,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,38,apunim (fixed binning),0.023743763238121354,0.2219918123478309,0
polarization,80,0.2,0.0,38,Krippendorff delta-alpha,-0.004152415314545466,0.835820895522388,0
polarization,80,0.2,0.0,38,Krippendorff alpha (pooled),0.040838373256328886,nan,0
polarization,80,0.2,0.0,38,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.0,39,apunim (fixed binning),0.03823531554430421,0.0005114782046702003,1
polarization,80,0.2,0.0,39,Krippendorff delta-alpha,0.0021935545168462744,0.32338308457711445,0
polarization,80,0.2,0.0,39,Krippendorff alpha (pooled),0.043311864483533524,nan,0
polarization,80,0.2,0.0,39,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,0,apunim (fixed binning),-0.020319498716801682,0.10464615159467767,0
polarization,80,0.2,0.5,0,Krippendorff delta-alpha,0.006578727600708212,0.03980099502487562,1
polarization,80,0.2,0.5,0,Krippendorff alpha (pooled),0.03832614273323398,nan,0
polarization,80,0.2,0.5,0,aposteriori unimodality (2024),0.034482758620689655,0.25742574257425743,0
polarization,80,0.2,0.5,1,apunim (fixed binning),0.06662345735914368,0.007020929323135852,1
polarization,80,0.2,0.5,1,Krippendorff delta-alpha,0.003483709761984588,0.13432835820895522,0
polarization,80,0.2,0.5,1,Krippendorff alpha (pooled),0.052670127481310725,nan,0
polarization,80,0.2,0.5,1,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,2,apunim (fixed binning),0.03645286843784507,0.0970343792550882,0
polarization,80,0.2,0.5,2,Krippendorff delta-alpha,0.004534031168987374,0.08955223880597014,0
polarization,80,0.2,0.5,2,Krippendorff alpha (pooled),0.042406649090317106,nan,0
polarization,80,0.2,0.5,2,aposteriori unimodality (2024),0.045454545454545456,0.27722772277227725,0
polarization,80,0.2,0.5,3,apunim (fixed binning),-0.022863254233880626,1.0,0
polarization,80,0.2,0.5,3,Krippendorff delta-alpha,0.006924147365097,0.03980099502487562,1
polarization,80,0.2,0.5,3,Krippendorff alpha (pooled),0.05335257046096453,nan,0
polarization,80,0.2,0.5,3,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,4,apunim (fixed binning),0.0277797940755701,0.0026963907197942606,1
polarization,80,0.2,0.5,4,Krippendorff delta-alpha,0.004242570185039929,0.13930348258706468,0
polarization,80,0.2,0.5,4,Krippendorff alpha (pooled),0.04605702995044969,nan,0
polarization,80,0.2,0.5,4,aposteriori unimodality (2024),0.07407407407407407,0.0594059405940594,0
polarization,80,0.2,0.5,5,apunim (fixed binning),0.12131970590724085,5.354543008782415e-09,1
polarization,80,0.2,0.5,5,Krippendorff delta-alpha,0.005473157635576931,0.11940298507462686,0
polarization,80,0.2,0.5,5,Krippendorff alpha (pooled),0.05351862702561505,nan,0
polarization,80,0.2,0.5,5,aposteriori unimodality (2024),0.06896551724137931,0.0891089108910891,0
polarization,80,0.2,0.5,6,apunim (fixed binning),0.0960593713324798,7.552305929354862e-09,1
polarization,80,0.2,0.5,6,Krippendorff delta-alpha,0.004843121777159065,0.06467661691542288,0
polarization,80,0.2,0.5,6,Krippendorff alpha (pooled),0.04313991933696448,nan,0
polarization,80,0.2,0.5,6,aposteriori unimodality (2024),0.043478260869565216,0.24752475247524752,0
polarization,80,0.2,0.5,7,apunim (fixed binning),0.11759694926092841,3.130994887880037e-08,1
polarization,80,0.2,0.5,7,Krippendorff delta-alpha,-0.002600982931401652,0.6666666666666666,0
polarization,80,0.2,0.5,7,Krippendorff alpha (pooled),0.0471687544037418,nan,0
polarization,80,0.2,0.5,7,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,8,apunim (fixed binning),0.02859376641703596,0.08575140339142778,0
polarization,80,0.2,0.5,8,Krippendorff delta-alpha,0.003272806670900519,0.1791044776119403,0
polarization,80,0.2,0.5,8,Krippendorff alpha (pooled),0.04554959337417397,nan,0
polarization,80,0.2,0.5,8,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,9,apunim (fixed binning),0.08686462033015951,0.00019471411006320138,1
polarization,80,0.2,0.5,9,Krippendorff delta-alpha,-0.006235420634267741,0.9502487562189055,0
polarization,80,0.2,0.5,9,Krippendorff alpha (pooled),0.03497099127814629,nan,0
polarization,80,0.2,0.5,9,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,10,apunim (fixed binning),0.01659921397103978,1.0,0
